id	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	preparations	otherCatalogNumbers	associatedOccurrences	eventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
914120	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914120	MarBEF/MacroBEN_914120				6.0						70-4_O	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
914121	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914121	MarBEF/MacroBEN_914121				2.0						70-4_O	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:124940	Ophiura texturata										de Lamarck, 1816
914122	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914122	MarBEF/MacroBEN_914122				1.0						70-4_O	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
914123	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914123	MarBEF/MacroBEN_914123				2.0						70-4_O	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
914124	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914124	MarBEF/MacroBEN_914124				3.0						70-4_P	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
914125	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914125	MarBEF/MacroBEN_914125				1.0						70-4_P	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129776	Ampharete baltica										Eliason, 1955
913308	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913308	MarBEF/MacroBEN_913308				5.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:138802	Arctica islandica										(Linnaeus, 1767)
913309	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913309	MarBEF/MacroBEN_913309				6.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:139410	Corbula gibba										(Olivi, 1792)
913310	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913310	MarBEF/MacroBEN_913310				39.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:110487	Diastylis rathkei										(Krøyer, 1841)
913311	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913311	MarBEF/MacroBEN_913311				3.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:100730	Edwardsia										de Quatrefages, 1842
913312	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913312	MarBEF/MacroBEN_913312				10.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
913313	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913313	MarBEF/MacroBEN_913313				2.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
913314	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913314	MarBEF/MacroBEN_913314				2.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141579	Macoma balthica										(Linnaeus, 1758)
913315	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913315	MarBEF/MacroBEN_913315				8.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
913316	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913316	MarBEF/MacroBEN_913316				1.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:124940	Ophiura texturata										de Lamarck, 1816
913317	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913317	MarBEF/MacroBEN_913317				11.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
913318	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913318	MarBEF/MacroBEN_913318				1.0						70-4_AJ	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:146420	Tunicata										
913319	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913319	MarBEF/MacroBEN_913319				18.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
913320	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913320	MarBEF/MacroBEN_913320				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129776	Ampharete baltica										Eliason, 1955
914157	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914157	MarBEF/MacroBEN_914157				1.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129776	Ampharete baltica										Eliason, 1955
914158	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914158	MarBEF/MacroBEN_914158				15.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:138802	Arctica islandica										(Linnaeus, 1767)
914159	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914159	MarBEF/MacroBEN_914159				1.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:123776	Asterias rubens										Linnaeus, 1758
914160	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914160	MarBEF/MacroBEN_914160				1.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130735	Bylgides sarsi										(Kinberg in Malmgren, 1865)
914161	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914161	MarBEF/MacroBEN_914161				5.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:139410	Corbula gibba										(Olivi, 1792)
914162	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914162	MarBEF/MacroBEN_914162				80.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:110487	Diastylis rathkei										(Krøyer, 1841)
914163	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914163	MarBEF/MacroBEN_914163				2.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:100730	Edwardsia										de Quatrefages, 1842
914164	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914164	MarBEF/MacroBEN_914164				1.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130906	Euchone papillosa										(M. Sars, 1851)
914165	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914165	MarBEF/MacroBEN_914165				3.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
914166	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914166	MarBEF/MacroBEN_914166				2.0						70-4_R	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
913321	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913321	MarBEF/MacroBEN_913321				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:152441	Anaitides mucosa										Oersted, 1843
913322	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913322	MarBEF/MacroBEN_913322				11.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:138802	Arctica islandica										(Linnaeus, 1767)
913323	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913323	MarBEF/MacroBEN_913323				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130735	Bylgides sarsi										(Kinberg in Malmgren, 1865)
913324	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913324	MarBEF/MacroBEN_913324				10.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:139410	Corbula gibba										(Olivi, 1792)
914249	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914249	MarBEF/MacroBEN_914249				2.0						70-4_X	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129776	Ampharete baltica										Eliason, 1955
914248	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914248	MarBEF/MacroBEN_914248				4.0						70-4_X	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
914247	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914247	MarBEF/MacroBEN_914247				3.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
914246	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914246	MarBEF/MacroBEN_914246				6.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
914245	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914245	MarBEF/MacroBEN_914245				1.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130603	Pholoe minuta										(Fabricius, 1780)
914244	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914244	MarBEF/MacroBEN_914244				2.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:124940	Ophiura texturata										de Lamarck, 1816
914243	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914243	MarBEF/MacroBEN_914243				11.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
914242	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914242	MarBEF/MacroBEN_914242				1.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:152391	Nemertea										
914241	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914241	MarBEF/MacroBEN_914241				1.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140380	Mysella bidentata										(Montagu, 1803)
914240	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914240	MarBEF/MacroBEN_914240				2.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141579	Macoma balthica										(Linnaeus, 1758)
914239	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914239	MarBEF/MacroBEN_914239				20.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
914238	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914238	MarBEF/MacroBEN_914238				7.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
914237	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914237	MarBEF/MacroBEN_914237				1.0						70-4_W	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130906	Euchone papillosa										(M. Sars, 1851)
913325	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913325	MarBEF/MacroBEN_913325				49.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:110487	Diastylis rathkei										(Krøyer, 1841)
913326	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913326	MarBEF/MacroBEN_913326				2.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:100730	Edwardsia										de Quatrefages, 1842
913327	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913327	MarBEF/MacroBEN_913327				9.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
913328	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913328	MarBEF/MacroBEN_913328				42.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
913329	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913329	MarBEF/MacroBEN_913329				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141579	Macoma balthica										(Linnaeus, 1758)
913330	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913330	MarBEF/MacroBEN_913330				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140431	Mya truncata										Linnaeus, 1758
913331	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913331	MarBEF/MacroBEN_913331				2.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140380	Mysella bidentata										(Montagu, 1803)
913332	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913332	MarBEF/MacroBEN_913332				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:152391	Nemertea										
913333	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913333	MarBEF/MacroBEN_913333				5.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
913334	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913334	MarBEF/MacroBEN_913334				4.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:2036	Oligochaeta										
913335	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913335	MarBEF/MacroBEN_913335				2.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
913336	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913336	MarBEF/MacroBEN_913336				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
913337	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913337	MarBEF/MacroBEN_913337				1.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:183466	Terebellides stroemi										
913338	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913338	MarBEF/MacroBEN_913338				2.0						70-4_AK	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:146420	Tunicata										
913339	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913339	MarBEF/MacroBEN_913339				3.0						70-4_AL	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
913215	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913215	MarBEF/MacroBEN_913215				8.0						70-4_AD	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:129884	Heteromastus filiformis										(Claparède, 1864)
913216	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			913216	MarBEF/MacroBEN_913216				3.0						70-4_AD	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130578	Levinsenia gracilis										(Tauber, 1879)
914285	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914285	MarBEF/MacroBEN_914285				3.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:183466	Terebellides stroemi										
914284	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914284	MarBEF/MacroBEN_914284				1.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130537	Scoloplos armiger										(O. F. Müller, 1776)
914283	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914283	MarBEF/MacroBEN_914283				13.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:178212	Polydora caulleryi										
914282	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914282	MarBEF/MacroBEN_914282				1.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:124940	Ophiura texturata										de Lamarck, 1816
914281	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914281	MarBEF/MacroBEN_914281				8.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:130356	Nephtys ciliata										(O. F. Müller, 1776)
914280	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914280	MarBEF/MacroBEN_914280				1.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:140380	Mysella bidentata										(Montagu, 1803)
914279	2015-08-24 15:31:25			IMIS:dasid:618	UniKiel FB	KielBay70	Occurrence			914279	MarBEF/MacroBEN_914279				2.0						70-4_Z	Van Veen - sieve mesh size: 1 mm	0,1 m²					1995	5	29		Baltic Sea				Kiel Bay, station 014				23	23	54.38142013549805	10.394379615783691							urn:lsid:marinespecies.org:taxname:141579	Macoma balthica										(Linnaeus, 1758)
